order_id,payment_sequential,payment_type,payment_installments,payment_value,profit
dE2tfnk11AEj,1,credit_card,2,347,41.64
71mfqxsx7XDG,1,credit_card,1,1300.57,156.07
qEJbFNusmUHT,1,wallet,1,527.12,63.25
NyJTT36KOEWS,1,credit_card,1,150.97,18.12
eB1OGkyZyyBK,1,credit_card,2,378.89,45.47
ShoRALu17UWV,1,wallet,1,187.92,22.55
EGO5PB4br7l5,4,voucher,1,129.04,15.48
x27fbIaFCTfK,1,credit_card,4,72.36,8.68
rVAcvbs8jKln,1,credit_card,10,350.72,42.09
bMKK5IaiWjDN,1,credit_card,1,556.24,66.75
cQAQJSUQrvnK,1,credit_card,4,126.57,15.19
2FNOSKAXFz5l,1,credit_card,1,94.3,11.32
1fvlrh2gWUMH,1,credit_card,3,324.06,38.89
khAiZwLn9jUk,1,wallet,1,500.64,60.08
TrkXKgCNreG0,1,credit_card,2,365.98,43.92
HXLp4LItoKNi,1,credit_card,3,221.88,26.63
fcA73yvgW35w,1,credit_card,2,209.76,25.17
s5ymM0bYvzbF,1,credit_card,4,98.78,11.85
ZkmFVlYwCBKD,7,voucher,1,151.93,18.23
DvFkHmO6ZohV,1,credit_card,10,40.65,4.88
15evIKRck5WD,1,credit_card,1,347.83,41.74
GCbDtWIGckxi,1,credit_card,1,99.1,11.89
QCbGkm4UofNc,1,credit_card,1,194.01,23.28
DExhC7ONHf4U,1,credit_card,3,413.58,49.63
abXQ7lMqBif2,1,wallet,1,153.45,18.41
ke4rIgaZYhL0,1,credit_card,8,163.52,19.62
BDmeqL6vDyuu,1,credit_card,2,656.53,78.78
3jekwou7glWD,1,credit_card,1,158.04,18.96
lhmlRkLGL5TI,1,credit_card,2,1300.57,156.07
spzYsSMsSTSp,1,credit_card,3,4.55,0.55
Xq5dYozR4XSD,2,voucher,1,33.48,4.02
ULompTJ2z8GU,1,credit_card,2,95,11.40
frz5WTwluGxi,1,wallet,1,354.33,42.52
uFHcxJX31xh2,1,credit_card,2,600.43,72.05
oLl2F0ZzehHb,2,voucher,1,145.48,17.46
QPUlTF7XqnqU,1,credit_card,8,204.7,24.56
6e4OjtBoUETk,1,credit_card,6,375,45.00
wILiz5Dy9sPm,1,credit_card,4,34.73,4.17
yEAkcblmUDkt,1,credit_card,3,650.81,78.10
LqYRYK5zl76A,1,credit_card,8,47.96,5.76
t4ymMhgkKUcV,1,credit_card,3,345.19,41.42
yp9d8IIA9xoA,1,credit_card,4,244.75,29.37
Qunypv5eyuDq,1,credit_card,7,259.87,31.18
KD4zfgHAjHUm,1,credit_card,1,335.17,40.22
Q0PboK2bwb3A,2,voucher,1,1843.85,221.26
5qi4cftOfDzT,1,credit_card,6,575.69,69.08
8VOUiJ7OJqH3,1,credit_card,3,184.64,22.16
RAND541DByyZ,1,credit_card,3,136.45,16.37
7x0SmJ06fgzD,1,credit_card,6,203.3,24.40
52xGhLTinQwI,1,wallet,1,380.13,45.62
e4kp8YWxcI0r,1,credit_card,2,112.89,13.55
CdhgCZUadBKI,1,credit_card,1,118.13,14.18
sgsMsng1vdSe,1,debit_card,1,47.73,5.73
vGJhhX2pWtZS,1,debit_card,1,17.72,2.13
bTGVmiVJQmeA,1,voucher,1,406.58,48.79
dr3cHlMajxXe,1,credit_card,1,117.61,14.11
c85RBnxBFJTe,1,credit_card,8,187.62,22.51
Iz5eDWtFbKyS,1,credit_card,4,61.64,7.40
BUwqwkIzl1Z1,1,wallet,1,112.63,13.52
FVF6NHDRebC7,1,credit_card,10,215.65,25.88
WTvbrq73NR6c,1,wallet,1,409.6,49.15
9gqgV5tMan1h,1,credit_card,1,158.08,18.97
7CLeLQi77b0B,1,wallet,1,510.22,61.23
RGzitQq2LqVz,1,wallet,1,183.04,21.96
fML0giCtfGed,1,credit_card,3,39.54,4.74
38057XJtshJR,1,credit_card,5,40.66,4.88
uorW4GmOEyvD,1,credit_card,3,42.1,5.05
cS8aSG229i8F,1,wallet,1,984.2,118.10
tF6FFowb2o6x,1,credit_card,1,1130.03,135.60
wH6V4DQn0vu9,2,voucher,1,145.48,17.46
1fFYBpmR40iC,1,credit_card,1,266.3,31.96
tUpGoipbGV7F,1,credit_card,1,46.28,5.55
25hI8e1t9erN,1,credit_card,4,1140.58,136.87
tmFzrmTnve2k,1,credit_card,3,431.15,51.74
ZWP5y8b6Ga77,1,credit_card,3,40.34,4.84
kFO5AuxDuM57,1,credit_card,8,64.69,7.76
npyZugc6J6U3,1,credit_card,8,247.22,29.67
mEMF6l8Jmt6V,1,credit_card,1,177.58,21.31
Wp29uppXbfj8,1,credit_card,1,53.8,6.46
ycSwsqjXkXLN,1,wallet,1,149.01,17.88
w1yjTz6oz0S4,1,wallet,1,286.42,34.37
dRasrjfFPTcl,2,voucher,1,158.91,19.07
DNKko1UR4U8G,1,wallet,1,35.31,4.24
yRFOlgCd1t7e,1,credit_card,3,556.24,66.75
NNPw6OtNTI99,1,wallet,1,329.06,39.49
kvjXYvW8F1KO,1,credit_card,5,375,45.00
cTsfxBnJf73U,1,credit_card,3,90.89,10.91
pY3tTdMVfXtq,1,credit_card,5,609.66,73.16
Iu7dsopVQqMo,1,credit_card,5,290,34.80
UbgJEABhiOPY,1,wallet,1,467.07,56.05
PirKkZ79pL7i,1,wallet,1,37.59,4.51
OeRDfzmwRM9E,1,credit_card,5,285,34.20
VeZKArhB69TL,1,credit_card,1,124.6,14.95
bmEAr0JxfUuZ,1,wallet,1,309.25,37.11
SjAsiHP7PCEm,1,credit_card,1,41.34,4.96
UJ38p0gwp7jF,1,wallet,1,353.67,42.44
Pwl7EwSpvVYX,1,credit_card,1,116.37,13.96
Md1pA7cbXX6U,1,credit_card,2,65.53,7.86
ezOGMxAAhECu,1,wallet,1,12.09,1.45
qsQ8h9Z8U0i9,1,credit_card,4,127.23,15.27
QDmThAdm3txQ,2,voucher,1,198.45,23.81
yAs6dxmLvFRa,1,credit_card,3,95.33,11.44
7pqxqDSLlO3J,1,wallet,1,324.59,38.95
IKDkuxMfPxZ7,1,credit_card,2,193.38,23.21
N2srdfIRjVje,1,wallet,1,129.32,15.52
zu8CjngGpxyc,1,wallet,1,68.54,8.22
E9b45WP0LKB4,1,credit_card,5,399.32,47.92
MKKWNcxj51i3,1,wallet,1,220.27,26.43
dszGTPMMWvYq,1,credit_card,1,1166.43,139.97
wZZJE3GGd1rg,1,credit_card,1,235.83,28.30
0qhqTe4hmFRx,1,credit_card,1,176.98,21.24
1MMnla3wQeA7,1,credit_card,4,112.15,13.46
awHKtVyfi2HJ,1,credit_card,1,230.1,27.61
LqavjXzIdc3u,1,credit_card,1,12.26,1.47
8usPkt3OTMDd,1,credit_card,2,230.25,27.63
BbSl0m7ehtAw,1,debit_card,1,277.25,33.27
oB2AUwhpDTmR,1,credit_card,4,473.62,56.83
TefiAlxz7gwW,1,credit_card,1,7.62,0.91
VBORsvSvNPty,1,credit_card,2,415.94,49.91
3DJByacmUGPi,1,credit_card,1,279.38,33.53
wi7j0dm0UvGb,1,wallet,1,41.64,5.00
X2JkRbZpjhJT,1,wallet,1,228.52,27.42
qdt99vgYwcSf,1,debit_card,1,25.88,3.11
lFuzIcGHVegA,1,credit_card,4,103.78,12.45
WJv86RQq7aq5,1,credit_card,1,213.11,25.57
SbfTrslJaC2q,1,credit_card,2,1231.52,147.78
1nDea5Z6BPdn,1,credit_card,3,82.36,9.88
0mj7bzjsnlHz,1,wallet,1,84.2,10.10
rGXhLlEgNMBQ,1,credit_card,1,694.04,83.28
uPsvkZJNdnWY,1,wallet,1,97.74,11.73
YRRj5xpsa1C7,1,credit_card,1,127.47,15.30
k8AdqFlg8REr,1,credit_card,2,127.76,15.33
G4HuFbz3tI3Q,1,credit_card,2,255.24,30.63
NItRth2Vzcis,1,credit_card,1,38.37,4.60
2hu7Fg2L2Djr,1,wallet,1,169.71,20.37
484KD8PwKcnc,1,credit_card,9,41.01,4.92
BaGZ0vKwCBCi,1,credit_card,1,237.18,28.46
4bTCOwTl1lid,1,credit_card,4,79.16,9.50
h17gA0EdrGzG,1,credit_card,8,28.23,3.39
kCcQgTkKjzxG,1,credit_card,2,52.68,6.32
TKgE7n46lqgb,1,credit_card,3,17.95,2.15
WQ6c60hAf67c,1,voucher,1,33.48,4.02
M27y9olduUcI,1,credit_card,3,268,32.16
6UZgAdxBV9fx,1,credit_card,10,180.46,21.66
YxggjJTsVM0C,1,credit_card,2,41.17,4.94
Zl5vUlu5eqOS,1,credit_card,5,193.29,23.19
hHLnuJOfKayc,1,credit_card,2,188.78,22.65
qe1FuLJjwv3Z,1,credit_card,1,22.7,2.72
7pr10Sz12azB,1,credit_card,10,316.34,37.96
3HRE0mQF6FTp,1,credit_card,2,240.68,28.88
QIOGOW7ELPLe,1,credit_card,1,747.12,89.65
ZSzUC5lhB6ol,1,credit_card,1,971.96,116.64
zxtqceNiWAIo,1,credit_card,1,65.14,7.82
EunXE4eu4HXQ,1,credit_card,3,173.71,20.85
7oFomokMbpUV,1,credit_card,2,83.14,9.98
SIRcky4VLUF6,1,credit_card,1,100.97,12.12
gVIrinZxfVeC,1,credit_card,1,59.5,7.14
qWssxlu6xQz5,1,credit_card,3,86.79,10.41
qsArT9qMm2tS,1,credit_card,10,82.38,9.89
y5IEBdnQSk3S,1,wallet,1,222.13,26.66
z7Bf1nL6Trdr,1,credit_card,6,7.13,0.86
Arn0HCbojR8b,1,credit_card,1,260.37,31.24
LIczJf2xkhZ4,4,voucher,1,102.33,12.28
DtKDhkvyQ9MS,1,credit_card,10,86.48,10.38
p1fa6pxRqE8O,1,credit_card,1,114.54,13.74
gG61DZQWfmRp,1,credit_card,3,161.08,19.33
BAuFIzyNI4Ss,1,credit_card,1,126.81,15.22
yIFCJi0TX068,1,credit_card,1,100.33,12.04
Ou0IDmMLlpr7,1,credit_card,1,297.32,35.68
olMCNYX6HxeX,1,credit_card,1,51.53,6.18
sAQVLpbJbF0u,1,credit_card,6,288.06,34.57
oGwDsaTSvRqV,1,credit_card,8,57.61,6.91
DPloXlUOSveB,1,wallet,1,368.56,44.23
iMYkV4Y8fAJe,1,voucher,1,548.08,65.77
6jPkSMKUa1X0,1,credit_card,3,94.04,11.28
rZNHug1OkWyQ,1,wallet,1,177.54,21.30
ZlfsOBU6TCp5,1,wallet,1,142.49,17.10
dpdNzH5qHyGb,1,wallet,1,89.98,10.80
WEtN5lr76fBB,1,credit_card,3,3.72,0.45
r9qmhEbajDjQ,1,wallet,1,0.91,0.11
6TzNFAUhuQ0F,1,wallet,1,372.72,44.73
mxR5i9ZZuM9g,1,credit_card,10,173.88,20.87
2F4ThrLO0o49,1,credit_card,1,647.54,77.70
m7DEglYDfqZn,1,wallet,1,514.6,61.75
Lv3Njai6VTYz,1,credit_card,2,60.55,7.27
FbW5jmh5bJUd,1,credit_card,5,40.11,4.81
6JGQYiOBtX5U,1,credit_card,5,143.06,17.17
V0OctlHw2IEQ,1,wallet,1,939.11,112.69
3oa38SqTWWkV,1,credit_card,3,243.98,29.28
2ypXEmnheadq,1,credit_card,3,34.2,4.10
S5FbOrR1BoFp,1,credit_card,3,366.65,44.00
O1MWzYGuZENu,1,credit_card,10,330.57,39.67
sbVNVDYpfkfc,1,credit_card,2,136.88,16.43
W1n0QNx8aU5b,2,voucher,1,581.3,69.76
VbhiQ2NXVhyd,2,voucher,1,1843.85,221.26
5Gutgx65CCvs,1,credit_card,2,222.03,26.64
pAWQWpYg9e7X,1,credit_card,1,63.53,7.62
O0E9WR8c4yJI,1,credit_card,7,94.61,11.35
jL5rwtRh61Jy,1,credit_card,5,41.17,4.94
LTyVkH41o96W,1,credit_card,1,124.6,14.95
T3JtTangtlCA,1,credit_card,3,159.02,19.08
6EutKWEcqSr3,1,credit_card,3,904.8,108.58
7l4lawwQiPFt,1,wallet,1,184.43,22.13
vleZGZnQsoZB,1,wallet,1,343.7,41.24
P67m4hRYET2c,1,wallet,1,351.27,42.15
Kz5buRTP5jIb,1,credit_card,4,356.64,42.80
RTmVHVUq2Mrt,1,credit_card,3,98.25,11.79
K7A64WjwqOcg,1,credit_card,10,170.96,20.52
ANWGUnLUnbjH,1,credit_card,3,203.99,24.48
aAt5f96asyA1,1,credit_card,1,131.99,15.84
UEhgIhuoWWwu,1,credit_card,10,73.11,8.77
wZ3BNNZo4ooo,1,wallet,1,106.43,12.77
hGfUntfMMIaN,1,credit_card,2,443.6,53.23
jn5oDN7EDRf2,1,credit_card,6,734.14,88.10
2FEhi4gbAeBO,1,credit_card,2,144.68,17.36
94rplnPnpmHh,1,credit_card,6,69.79,8.37
QClSn6FkaB8L,1,credit_card,12,43.31,5.20
X6jkFeE7lQqf,1,credit_card,2,1963.97,235.68
72PFd8q6jzUU,1,credit_card,2,74.75,8.97
QWeRzUi7yahR,1,credit_card,10,32.51,3.90
sIz3E4Xo6NZt,1,wallet,1,158.96,19.08
CnI8SiuD8AUs,2,credit_card,6,167.58,20.11
9cG8tN9vyX8R,1,credit_card,1,481.73,57.81
JB9JUuoSgR0N,2,voucher,1,258.98,31.08
YTohWqfDEBj5,1,wallet,1,865.01,103.80
2mzO5DqIQWSK,1,wallet,1,350.93,42.11
aqaamhpaXIWx,1,credit_card,2,440.73,52.89
AcuBlldsqmCL,1,credit_card,2,1013.85,121.66
bmweTtieStqI,1,credit_card,2,221.84,26.62
3J4iL5wCFeSV,1,credit_card,4,312.95,37.55
rMknYEet4b7h,1,wallet,1,163.45,19.61
taMWMTZg5uGW,1,credit_card,1,46.63,5.60
PqTcwvspUWqY,1,credit_card,4,1458.51,175.02
AKkUAHpDWpfp,1,credit_card,1,162.04,19.44
dMLZWXfXxRvw,1,credit_card,2,194.01,23.28
vgpgpRGhc0SG,1,credit_card,5,8.98,1.08
UxzHbH8tPG3s,1,credit_card,2,73.09,8.77
d4jXmSPlaVmm,1,credit_card,8,14.13,1.70
ENU0wdmYOvY9,1,credit_card,1,52.75,6.33
TblY4zc4iPCa,1,wallet,1,317.85,38.14
mMZji3mD39Kt,1,credit_card,1,325.15,39.02
PmxxYJTZTbv6,2,voucher,1,518.37,62.20
9MkIcUUWMehd,1,wallet,1,657,78.84
8uffEl7T8E11,1,wallet,1,441.33,52.96
Hzks4onPup1A,1,wallet,1,9.39,1.13
C3RGKnt1ltr8,1,credit_card,6,93.59,11.23
yX3Mf0QuiMsU,1,credit_card,1,67.42,8.09
3KEM0dV62CG3,1,wallet,1,162.7,19.52
cUEOBMTRJWax,1,credit_card,10,147.9,17.75
G3tkkwzToSqY,1,wallet,1,128.01,15.36
VrLskiQs8Lo4,1,credit_card,1,73.37,8.80
HUTycfw7z3te,1,credit_card,2,442.18,53.06
vwOQ7l7aFdiz,1,credit_card,2,47.01,5.64
neTmP6nVmyhg,1,credit_card,1,254.06,30.49
yVxN5zYHD526,1,credit_card,10,77.55,9.31
uIOrUAez4GF3,1,credit_card,3,46.66,5.60
EnJfiziWWVPV,1,wallet,1,399.9,47.99
Qm8o4QBlghNd,1,credit_card,2,79.79,9.57
Bw7NseGDm74Y,1,wallet,1,604.44,72.53
8HMeDv5jpLQ5,1,credit_card,2,100.02,12.00
Xxy6NalLN0Px,1,credit_card,3,124.92,14.99
9i6uKm1Lvghw,1,credit_card,10,204.78,24.57
hWo7JylaJuTV,1,credit_card,5,111.97,13.44
sk54loWBpvpC,1,credit_card,2,343.07,41.17
HZm0rhk1ygCC,1,credit_card,1,176.69,21.20
yBHDQXNPzYkN,1,credit_card,4,117.03,14.04
DED7FMqoEJp2,1,credit_card,10,212.38,25.49
caRV7UqE5VgW,1,credit_card,2,332.07,39.85
Z8mcR5YgVB1A,1,credit_card,4,164.08,19.69
C27q7sSz0AT9,1,credit_card,5,279.59,33.55
KCdh7GbsICI3,1,credit_card,10,101.5,12.18
smz5eSLadXCW,1,credit_card,1,60.83,7.30
KRUqmYTKORPL,1,credit_card,2,248.84,29.86
kRfvocAY33x4,1,wallet,1,251.38,30.17
4X7ZS504tUDr,1,credit_card,10,18.02,2.16
wp5ppIkP84AD,1,wallet,1,665.87,79.90
WIyWolWP7E2a,1,wallet,1,829.74,99.57
UZJKz7ekoMD8,1,credit_card,5,709.74,85.17
Mw9gYUQ28OC2,1,credit_card,1,181.24,21.75
Pos6a1x3onUC,1,credit_card,2,479.25,57.51
yPStClqKIjxr,1,credit_card,1,103.83,12.46
kJhrzXfz7ZrA,1,wallet,1,183.28,21.99
lmv2nfc2N4GW,1,credit_card,3,66.46,7.98
yXIdM2O6h56O,1,credit_card,2,610.96,73.32
9kewmbMwM0Gh,1,credit_card,10,666.27,79.95
vms46jNy8JwD,1,credit_card,3,13.13,1.58
JXkoO3PdgXss,1,credit_card,1,144.18,17.30
foeCwQGGlTb2,1,wallet,1,286.32,34.36
ImWI5pK4bmg4,1,credit_card,3,34.08,4.09
sXIUbT3ImCN2,1,wallet,1,165.94,19.91
KLtT1SIow6I9,1,credit_card,2,142.99,17.16
ZOw4GwHyf28N,1,credit_card,4,283.61,34.03
bU69Iwxioeel,1,wallet,1,21.06,2.53
7ePpjRqrgNyt,2,voucher,1,633.7,76.04
YtDfiiFSlgpB,1,credit_card,5,65.78,7.89
OA7WNpv1TRec,1,credit_card,6,43.54,5.22
gmzlPKpFeAlw,1,wallet,1,341.91,41.03
TdEfhMSJKYji,1,credit_card,1,328.73,39.45
zE0idGmFQQ6h,1,wallet,1,730.04,87.60
BdkP4FMc3N9P,1,wallet,1,373.1,44.77
YPFcVYIpQObQ,1,credit_card,1,95.01,11.40
rcrZblpSBB0n,1,credit_card,1,656.81,78.82
KQyF072dSf2y,1,credit_card,5,460.86,55.30
rodRoKiTcvVh,1,credit_card,3,0.54,0.06
d7ybbdEApZAU,1,credit_card,2,148.47,17.82
mH1RCRMEj8ZJ,1,credit_card,9,26.82,3.22
JKHzSIZo1TwE,1,credit_card,1,41.96,5.04
nObqHJgLvieX,1,credit_card,2,2032.04,243.84
pKpSUCrWLVvF,1,credit_card,8,488.68,58.64
5VOfDgKNwOVm,1,credit_card,6,281.96,33.84
iko04TwsmbfT,1,credit_card,10,7.24,0.87
ZN73MzUWg4m4,1,credit_card,8,102.53,12.30
x9LBhADe00mF,1,credit_card,1,27.38,3.29
wjIptvqxnAwE,1,credit_card,1,267.92,32.15
BDIBurFIn1RX,1,credit_card,3,177.41,21.29
9j7BTDvfznJ7,1,credit_card,3,539.71,64.77
hN7dXtHRL1A4,1,wallet,1,47.29,5.67
8J39mFXDkkgy,1,credit_card,3,58.75,7.05
29oLeefgXUrj,1,voucher,1,179.98,21.60
A8beDGghRonS,1,credit_card,10,435.6,52.27
IQUxOVHhhsdG,1,credit_card,2,193.53,23.22
EzQwjZvn5kCr,1,credit_card,4,355.38,42.65
qapxlbCwC4qG,1,credit_card,1,5.78,0.69
CvKCpzRFUzx1,1,credit_card,10,259.48,31.14
urUbsuQpVFim,1,credit_card,1,165.28,19.83
S3VlvydhbZTx,1,credit_card,10,132.23,15.87
2xmBjuv1ytjy,1,credit_card,3,223.84,26.86
T60ahBlpB086,1,wallet,1,25.95,3.11
917sZZH3ptbp,1,credit_card,1,220.12,26.41
qrPKwffs0hUF,1,credit_card,3,323.72,38.85
qVoQ0bgWPY8H,1,wallet,1,5.5,0.66
6BZkirdRLzbw,1,wallet,1,112.7,13.52
8BvCBLItH1s5,1,credit_card,6,74.79,8.97
cmy3WIn6gDcQ,1,credit_card,1,184.46,22.14
D1CeGabXYMhy,1,credit_card,1,63.81,7.66
6uzMNaKHR0hp,1,wallet,1,23.08,2.77
W969HudK1JMJ,1,credit_card,10,156.99,18.84
JSEHeATC5K17,1,credit_card,6,110.28,13.23
V3oop6dnNcpM,1,credit_card,10,81.06,9.73
gAX5EcdEKYRi,1,wallet,1,566.68,68.00
XhN0xDX10jMZ,1,credit_card,4,178.21,21.39
GhNWTW3mjTf7,1,credit_card,2,1143.22,137.19
A2UyzhF8e7lp,1,credit_card,1,26.79,3.21
8MzbgfODIkJy,1,wallet,1,120.12,14.41
t9QiOD8JYdux,1,credit_card,1,62.38,7.49
VCo6lxjpqo2V,1,wallet,1,11.64,1.40
hgZLn69un3XM,1,credit_card,4,40.53,4.86
boVpmeWDrjX9,1,wallet,1,189.83,22.78
SutEFjZLTmy4,1,credit_card,1,107.75,12.93
Z09ezHuFAqto,1,credit_card,2,131.24,15.75
0VqX5DvYC4e4,1,wallet,1,1077.41,129.29
HM0zTHcaSB9e,1,wallet,1,96.79,11.61
xZyBhWEev3vX,1,credit_card,2,133.35,16.00
O69ZxVyHK2h3,1,wallet,1,150.91,18.11
0d21ZBPjO0sm,1,wallet,1,53.66,6.44
HFhkUIluBw1Z,2,voucher,1,276.11,33.13
94m4GWi11PiA,1,credit_card,2,251.98,30.24
SvJZ4Pq6mfKy,1,credit_card,6,41.6,4.99
CQVGlZC6K3kt,1,credit_card,7,76.94,9.23
KH28uaCmAUlW,1,credit_card,1,127.16,15.26
uTUVBKLaSVQA,1,credit_card,3,48.17,5.78
ftBsPTRSiJpO,1,credit_card,2,504.65,60.56
NUNFojmn55E5,1,credit_card,8,89.47,10.74
zazhrNslLSP5,1,credit_card,1,244.14,29.30
OdMX3CZyyw0M,1,credit_card,8,145.71,17.49
L2lM63ubTa1e,1,credit_card,4,177.87,21.34
izcMcPFJwN6f,1,wallet,1,378.09,45.37
9BgsnPgiyZnd,1,credit_card,1,277.65,33.32
qxFsL6YQC7pH,1,credit_card,1,407.9,48.95
b3TyShKLc3Zx,1,wallet,1,90.79,10.89
Q4CfWSF3PRFd,1,credit_card,6,55.37,6.64
VWLwtvISKvUh,1,credit_card,1,241.25,28.95
7drXaheZ8lzQ,1,credit_card,1,1321,158.52
Pf5PRv1Icqq8,1,credit_card,2,218.87,26.26
pYGAdtPvP3L0,1,wallet,1,111.49,13.38
XovVIQehYy2r,1,wallet,1,68.92,8.27
h5UGKGxTED3h,1,credit_card,4,193.91,23.27
qkKv4hVf592P,1,wallet,1,449.79,53.97
Ek1dN9yWFUJ9,1,wallet,1,88.1,10.57
TjDJtynPZztX,1,credit_card,4,88.49,10.62
hsq1Uzm87ibM,1,voucher,1,33.48,4.02
611zQVnxNFgj,1,wallet,1,328.73,39.45
FKT32NjMhTWK,1,wallet,1,120.29,14.43
Qi1tRevV4Zzj,1,wallet,1,513.46,61.62
AZbV5K1lWetv,1,credit_card,1,138.56,16.63
Rhjt7wAuTQYS,1,credit_card,3,195.42,23.45
CzzsEspcJIQH,1,credit_card,7,291.12,34.93
9JXZc8XQ3596,1,credit_card,1,263.61,31.63
80U63tAoe1fn,1,credit_card,2,235.03,28.20
3L3QBA6FfavC,1,credit_card,3,120,14.40
qEmAf69wLeZC,1,credit_card,1,162.15,19.46
XZ4e3jAwTIce,1,credit_card,8,5.71,0.69
OApxATwHDM06,1,credit_card,3,38.65,4.64
Uk0Eu8ijrtOV,1,credit_card,5,17.1,2.05
xKMcOHS1lObY,1,credit_card,3,137.4,16.49
IOrM0dyfvJQx,1,credit_card,3,120.98,14.52
ImbAMy2VyyLU,1,credit_card,5,62.33,7.48
UQK4IgsxXZ8R,1,wallet,1,100.93,12.11
aB7VfO7v0bwK,1,wallet,1,415.43,49.85
yIDytNZOxIfy,1,credit_card,1,46.42,5.57
pzYIl28dmJYZ,1,credit_card,1,237.59,28.51
cg38iguduvPU,1,credit_card,1,962.82,115.54
mZBBdp0TntlE,1,wallet,1,115.08,13.81
uMLFw7qROFdk,1,credit_card,2,20.25,2.43
WgMQlnuizwcm,1,wallet,1,405.24,48.63
whRRlb21LlsB,1,credit_card,10,61.31,7.36
nIziC5UbrvYn,1,credit_card,2,420.76,50.49
guxoR5gQi2oR,1,credit_card,10,515.18,61.82
ms5Nb3UkqKQF,1,credit_card,7,68.37,8.20
x4ytUUzRm0Oe,1,credit_card,2,189.19,22.70
FFGFB4yiCxPI,1,credit_card,1,98.43,11.81
1muGO6CBKeSS,2,voucher,1,223.78,26.85
HBS5ODxLSVU9,1,credit_card,1,83.62,10.03
sST5ndcQHdxC,1,credit_card,5,174.28,20.91
O7n3TeMCHcOx,1,credit_card,5,43.2,5.18
fW3W0gwbe7z8,1,credit_card,1,255.08,30.61
ZdtdiI4Wz733,1,wallet,1,113.34,13.60
9Y3tdlvspcqJ,1,credit_card,2,372.06,44.65
mgmyZuUubMDH,1,credit_card,5,40.41,4.85
2q9LLH2YTel1,1,credit_card,3,173.71,20.85
jTzki0kqm9Su,1,credit_card,1,42.17,5.06
nr6AuwS5PdsV,1,credit_card,3,69.01,8.28
QuNo2eHKvJNU,1,credit_card,8,83.8,10.06
kJTmrbfwWpXq,1,wallet,1,313.99,37.68
fwF1dPAMW0RT,1,credit_card,1,53.3,6.40
1dvOJA3yaZGS,1,credit_card,5,130.22,15.63
Z4c9EzxCWKcI,1,credit_card,3,1.53,0.18
OK1t5ApNU5MK,1,credit_card,8,34.78,4.17
WfWemPKBer6C,1,credit_card,1,198.28,23.79
YypFXudsEEuh,1,credit_card,3,340.49,40.86
g7yzZu9kvGhz,1,credit_card,5,13.4,1.61
7oNVaSAarIvh,1,debit_card,1,104.17,12.50
pxpWiwiyzrP8,1,wallet,1,164.67,19.76
cNmRt0xRoyiu,1,credit_card,10,924.48,110.94
RY9hfXWmYieO,1,wallet,1,126.72,15.21
RO76YTNj97WK,1,credit_card,1,60.33,7.24
DV9BH9ErZkPK,1,credit_card,4,137,16.44
V8XJyVxqw2rP,1,credit_card,1,72.94,8.75
agBeD9AuU9TJ,1,credit_card,6,258.89,31.07
QmDhbHuCsLO7,1,wallet,1,1026.48,123.18
4FTVEe04kLOI,1,credit_card,2,747.25,89.67
EY6XX8zkvrQ0,1,credit_card,2,118.79,14.25
W9Kg0sWWcoqU,1,credit_card,3,68.37,8.20
4VBbKFbTG9uq,1,credit_card,9,462.14,55.46
gNg8FX003mLw,1,credit_card,5,192.95,23.15
EjynFxY6KPge,1,credit_card,6,2.74,0.33
OWSLuMhl12Rg,1,credit_card,2,312.42,37.49
wigYCaOL2SxL,1,credit_card,6,96.99,11.64
quxFGHSzEWGc,1,credit_card,1,147.73,17.73
J7b7hCyOLZxP,1,wallet,1,384.79,46.17
0zgL9IpuA9sB,1,credit_card,2,300.32,36.04
M6Cni6IA1OyB,1,credit_card,7,20.58,2.47
tuYaQrwmrkM3,1,credit_card,1,182.63,21.92
vbsuSrdvfSfr,1,credit_card,1,334.01,40.08
db3gVP4fntYw,1,credit_card,5,42.75,5.13
H6a9pPAA4XLN,1,credit_card,1,521.13,62.54
38cyqb3uFqcG,1,credit_card,2,72.38,8.69
r46wxS0Q6zJv,1,credit_card,3,155.55,18.67
O6WWUbSV3ywc,1,credit_card,10,133.69,16.04
3XI7NjkjDSVM,1,credit_card,1,139.01,16.68
mGjPGcAlsy5o,1,credit_card,9,281.87,33.82
OhEivVygZjJs,1,credit_card,1,160.18,19.22
6IrWvaer0Tnb,1,credit_card,1,203.7,24.44
HeJ6CYyrC9kB,9,voucher,1,74.36,8.92
PrZnJwYZvWXk,1,credit_card,1,881.45,105.77
peU4NlD21czd,1,credit_card,10,104.73,12.57
1KuD9ZI4XIEf,1,credit_card,3,138.5,16.62
jTEu6gStHUsJ,1,wallet,1,81.62,9.79
3zVtdsGp1skR,1,wallet,1,34.24,4.11
ZenbSt3GX6Qj,1,credit_card,10,118.09,14.17
b9Csl08g3N6b,1,credit_card,4,73.38,8.81
R8AoOyfcl0ZA,1,wallet,1,59.88,7.19
GQLb9pxaK3Aw,1,credit_card,1,301.81,36.22
riMQmlXrEAeV,1,credit_card,7,405.31,48.64
rKfX2KtpQY1J,1,credit_card,3,21.23,2.55
0vCh9HVz4JBy,1,credit_card,8,120,14.40
3sQuy8OGgYIw,1,voucher,1,55.39,6.65
9zgTPF5byqXs,1,credit_card,1,49.36,5.92
