order_id,customer_id,order_purchase_timestamp,order_approved_at
CfgG2Hzxs2NK,VdOHHOVMvYDT,3/6/2017 14:48,3/6/2017 15:02
Jg5M2WfYTP89,zNT4mGLZuWEa,1/18/2018 23:16,1/18/2018 23:30
bYeMRL63C9nF,lzisLQ4rMsmf,2/8/2018 17:14,2/8/2018 17:50
1CnkLEwm6zt1,RqUB1ZJHVGpf,1/26/2017 14:12,1/26/2017 14:25
CfUDRMA6QA3Q,uQKj0jvU9LCI,10/12/2017 15:21,10/12/2017 15:35
cw6DvWnlzpS4,Ud4sbvdqprd1,11/21/2017 20:36,11/21/2017 20:47
L45LAvPM9KVZ,S6yVUqHevQfn,2/11/2018 21:13,2/11/2018 21:30
n1HHUOAmVo9o,a3rDXqN2aFZt,3/18/2018 22:58,3/19/2018 22:55
7ioeSWOHPmCS,UyjqOkVGe0Po,12/17/2017 10:04,12/17/2017 11:16
FfMPmykuiGWX,auQJ9eubQ4F6,11/24/2017 13:01,11/25/2017 3:33
NxH9gA9jzgKJ,RbGCRNpE7glG,11/24/2017 15:13,11/24/2017 17:35
k3QwuWVMzyS3,ZkECvyBK9JBW,8/22/2018 14:17,8/22/2018 14:30
LU6D4gcLA2ko,AKCqir6WUuVO,5/29/2017 18:49,5/29/2017 19:05
KtxzrJPVpOD9,ngx6dQ5P2KJ3,5/16/2018 10:10,5/16/2018 10:37
R2KE2EXEpMcr,hdwJYNMc8YBG,7/5/2017 0:22,7/5/2017 17:39
XlezNP15d5M5,304jkx96BrOz,2/4/2017 22:19,2/4/2017 22:31
okQ5aSMr4uhE,4aCIuIvdEUQ5,3/1/2018 18:39,3/1/2018 18:50
UZcpVCb2q3JG,CrKDXqqH6QhK,8/14/2018 14:21,8/14/2018 14:35
Td17V4yB6e0m,ibnW5XBJhrI2,10/23/2017 19:56,10/23/2017 20:14
Myk8E3MaE6g6,3o6fCZGEpdpU,10/2/2017 17:20,10/2/2017 17:28
avPRwIP1V9qS,Uvl1tfi1vfdb,6/27/2018 17:56,6/27/2018 18:12
Q1HpOwmU48dX,h8JgDb7hTzQ1,11/25/2017 18:50,11/25/2017 18:57
iFYsxqwVYscD,IPHJtJF6BN4q,1/29/2017 19:17,1/29/2017 19:32
xBO2XrLjA4Tf,qvOJGaCyEfwc,7/28/2018 19:06,7/31/2018 7:30
ADGXNy251eNP,C0VKdnm4alew,8/9/2017 14:55,8/9/2017 15:10
jdOtxsQdxUuU,fAEGDt7V0A9j,1/31/2018 17:50,1/31/2018 18:08
6wRpA9OaQqIi,FOzd7SiZXBxX,8/5/2018 14:01,8/5/2018 14:15
JWlJkHxjJhmt,ngDsa5XY8A6G,5/22/2017 12:59,5/22/2017 13:15
zP956i6LHvik,cQVjDh51ZTT9,8/24/2017 14:30,8/24/2017 14:45
ueplE8FbURPr,vmWpkZiXTbf5,6/4/2018 0:24,6/4/2018 0:31
fd4xaWEMDH23,5pMe1BOexxoo,2/21/2018 8:47,2/21/2018 11:59
bBo3s5D9OKnk,qj1CPP8MMxBr,8/23/2017 13:21,8/25/2017 2:50
yHh0vDbH14mT,AlsZqSkpA4Hs,5/29/2017 12:07,5/30/2017 2:05
4kUTJqgw28nS,t6lmYNcdfqa3,2/21/2018 0:59,2/22/2018 16:56
awz9VDn2KPX1,IUDC9t4c4Vq4,8/18/2018 13:38,8/20/2018 11:49
cknl5zEVzoYJ,s9lPY3Cho9Te,4/20/2018 21:24,4/24/2018 18:27
Cw3UZYv0udnm,t3uMl6dXEPCi,6/26/2018 16:16,6/26/2018 16:39
Km1zx7kJrB1s,LJjpjqnXWN4d,7/16/2017 14:44,7/16/2017 14:55
NNAfzE6nyySf,GwIziCUj7DRt,4/9/2018 11:51,4/9/2018 12:10
XSvQ1LskHmJP,Rrz6X9hPtqM8,1/4/2018 21:37,1/4/2018 21:47
Z42kek3fRyPM,03jCTcGCfGEC,3/9/2017 13:32,3/9/2017 13:32
3fNABvFy7cQ2,wLjiX6AXboBl,11/24/2017 9:54,11/24/2017 11:16
DTh62Ge7xDrg,7iuon8kJ6dqJ,3/1/2018 9:10,3/1/2018 9:33
PQSxMFVkWoVR,jWUMKH4ZvPqU,5/18/2017 13:48,5/18/2017 14:02
AMqo45tUz1gu,kPnQNFPGBIH5,11/25/2017 19:41,11/27/2017 19:39
YVahfzXvsyg3,zyTQdUEBIVhB,4/19/2018 5:08,4/19/2018 5:31
GL19bkMODD9v,2aBwA0VmZJCb,1/11/2018 16:30,1/11/2018 16:48
Nh02D4OVSyj9,ayMyYukShi3h,4/19/2018 23:24,4/24/2018 18:22
Jo2ecIPqeEfj,M26mANRBNydz,2/24/2017 20:41,2/24/2017 20:55
D7hF4Q5Ybyj3,8y7G7XWUZ7vJ,7/25/2018 13:02,7/25/2018 13:10
eTp3yKPATjs8,nlQYPsJwtCOI,6/13/2018 9:52,6/15/2018 2:37
IbMS2ElV8jZo,GqXSmuCiQPIL,1/15/2018 18:31,1/15/2018 18:51
0Fx8YdeKm1iH,RMwl6q3h8fFH,4/27/2017 14:17,4/27/2017 14:30
EhSJ8t3tEDHG,xZflclVCDr7A,11/30/2017 0:27,12/1/2017 11:31
RMRI50vLLD9h,GcG58U53LlNv,8/19/2018 19:09,8/20/2018 12:55
uAH2X7DfZUKh,1QFCIu5sOpoN,8/21/2018 16:25,8/21/2018 16:35
3z30J0Zqjjy5,nuFKRNYRmWwF,8/8/2017 20:26,8/8/2017 20:43
oNHN09j3Rt3r,RhmQNe0jOp2c,2/26/2018 9:14,2/27/2018 4:31
TLVK9BrOXe8o,VHPM8WJLs4hV,5/22/2018 7:56,5/22/2018 23:36
Us6V9v2YrL8A,S6OXfIrfL4Iy,3/27/2018 14:29,3/27/2018 14:47
WlA2Teg8Y1HW,rw2vudFrnSHe,2/14/2018 14:43,2/16/2018 7:56
jjQ9rjVdaeOE,KpfM3IbbtPaT,7/16/2018 22:56,7/16/2018 23:10
y2w7T7olbY6y,rCMZGF47Z8Sx,2/27/2018 15:39,2/27/2018 15:55
kob1HMYslWU9,V26w1mfaArpR,3/27/2018 16:37,3/28/2018 12:55
D3DofWhxNAOJ,hJMG95adYa2d,12/20/2017 9:56,12/21/2017 2:12
sCdSvTYxz7nF,ftuuDetC2ULK,7/23/2018 21:53,7/24/2018 10:31
YRZkxRXBsWdk,uiOh0YJNNAqj,3/19/2018 13:50,3/20/2018 3:15
QSDiogihbcNr,3HcmnGbFuxZk,12/1/2017 10:46,12/1/2017 12:31
FP227U8K7UmG,C05dV2xZJm6k,12/20/2017 9:56,12/21/2017 2:12
fkU9dGYgbm2a,JxwrsZpGfKJr,4/5/2018 11:23,4/5/2018 11:35
g2FNFfq0Jol6,985tk5gSAL12,4/16/2018 15:06,4/16/2018 15:31
YzWX1EIgPaAP,Gc763KOJO6pc,7/4/2018 12:45,7/5/2018 16:27
4zghBtePtfjD,d09zeDarCIad,5/21/2018 21:29,5/22/2018 23:17
5yL3Gl7im36B,CdmMljnSsccS,4/22/2018 13:00,4/24/2018 18:22
SuKqEwcNa78M,8ywXwsEOQbJz,6/20/2017 21:01,6/20/2017 21:15
ShBSwG5G3PP4,iRYavudIM2QT,4/6/2018 19:50,4/6/2018 20:09
TywSqzXQcQg9,0279FxWqpjIZ,2/12/2018 14:14,2/12/2018 15:00
db7fDxHlSSON,x7Ax13TUCwo4,3/1/2018 15:49,3/3/2018 2:49
ppY1llWkHaj4,SOZkEofRR1wb,7/10/2017 11:15,7/10/2017 11:25
Rvwmj0oM8bQn,9TvLfa4Iql9L,3/11/2018 13:02,3/13/2018 4:20
DYqix0UAmT62,iwhrKFTZ9kAv,1/22/2018 23:51,1/23/2018 0:15
kya7aRenVOEI,3km2TVLDsvDZ,11/24/2017 1:34,11/24/2017 1:48
0TePEkSmpUeO,gqeF49hROMxS,12/17/2017 22:14,12/17/2017 22:33
Eh4dWHxp2XYM,dRbP1iQWkfxO,5/29/2017 13:49,5/31/2017 6:55
TvCxOuGHGdos,dwEVNd3QNPL0,8/6/2017 10:29,8/6/2017 10:43
VxeouRDpBITE,myP8JmU9oLeI,4/2/2018 12:22,4/3/2018 20:29
5mmzIGDK6E2Y,gvhI1ycPUptf,9/8/2017 14:10,9/8/2017 14:24
OwJaX7lu690L,abtX1OE6Pbnk,5/1/2018 22:20,5/1/2018 22:35
hrbVSeRF9osH,RaDxDWwTFG1u,1/6/2018 19:32,1/6/2018 19:46
RA9GrSU2e8Ev,el2pggdQKttv,4/19/2018 16:08,4/19/2018 16:29
bdIdH8Pvws4I,oLv9IvaD4kpL,11/18/2017 0:46,11/18/2017 1:10
wbEQgs7wX0zV,uHFNuvVjcWWG,7/30/2018 13:22,7/30/2018 14:00
X4d54HhgbUUM,i9f99nG89cK5,8/9/2018 16:22,8/9/2018 17:30
B8g4HZngVi9t,gos3v7P8J4Lq,7/29/2017 17:43,7/29/2017 17:55
vtBAOuRTZZR6,nh8jbTyKSCvY,4/26/2018 23:07,4/26/2018 23:31
Id7DdJTsqPnI,f1uwRViSuN3f,3/5/2018 12:56,3/6/2018 14:50
7BzMw8Huqyrj,RqlmJTA06pan,1/13/2018 23:16,1/13/2018 23:29
WgWeYUsLzrJl,VlOH9TMTovfp,3/17/2018 14:49,3/20/2018 7:47
AujG2MBEsMGv,iesc6XoYUGwK,11/24/2017 9:31,11/24/2017 9:39
6JTLkDAmWw4C,2w7d3KutS6Nw,1/16/2017 9:56,1/17/2017 19:45
DkcDKmWPIfPS,11PQQK7x8rGU,4/9/2017 13:47,4/9/2017 14:04
fG1WrWiZ3tdm,qaL4dovvBi6G,5/25/2017 10:27,5/25/2017 10:35
00jc3H4oL9Y5,xxowrNxjfTGl,5/17/2018 9:18,5/18/2018 2:55
MWQVDcLdlFmj,k5kacvKMYJNP,4/3/2018 11:12,4/3/2018 11:29
NTF3dRaduUk1,k2PZmj037Vtq,3/4/2017 19:28,3/4/2017 19:43
xFK0paCdCsUC,RgVG6RYYOAbt,11/9/2017 17:17,11/9/2017 17:31
6htYydnWlgRg,EJgP7jj10HY7,3/21/2018 16:59,3/21/2018 17:10
6ZNWiG1K1vIi,7PrFzs3Kg0FX,6/30/2017 20:42,6/30/2017 20:55
zT9Hzof6gNmN,6hm627acb8L9,2/1/2018 15:11,2/1/2018 15:34
gOh5oWLvBzFx,9PrOCEMqMzMD,12/1/2017 0:01,12/1/2017 10:31
Q3PYnkoSDuho,ww948sM8JSBt,4/26/2017 15:24,4/26/2017 15:35
evlvmQ7gZkyk,cINRPGQMr0Yc,8/11/2017 17:35,8/11/2017 17:50
8POZo6lDKVtB,ET9Ofi3iTONG,7/1/2017 14:17,7/1/2017 14:30
LhisSg6guQn2,gvRaOiw3V8rE,12/22/2017 12:16,12/22/2017 12:33
k6ckCDOHmBCB,EMlcHLeY8nht,8/11/2017 14:14,8/12/2017 2:50
0CTyej2fCCO1,W0MfAhPJGiy1,8/8/2017 20:26,8/8/2017 20:43
VBzaG62NnSou,LEJOs6O9uTqf,8/4/2018 17:33,8/4/2018 17:45
WMmjoZR0RMjz,WzBLFrrN4OYN,2/12/2017 21:50,2/14/2017 3:55
GO6CKUvYrf9y,vzCMPtjE4dbs,12/6/2017 17:35,12/6/2017 17:52
LXlORRf9EGhi,YiRJfhBbWGPm,2/15/2018 11:25,2/15/2018 11:35
7svTlnB34n74,JlkpL0bYDejn,4/9/2018 16:18,4/10/2018 7:35
MfJbhYGqXR39,XHhrXtIWZpm5,1/4/2018 0:02,1/5/2018 16:27
Xtb4kZY19ODD,DSGBRCYmtOYx,9/16/2017 11:48,9/16/2017 12:15
0VyYNTUv0kM6,3SsbUMjNGxi8,7/11/2017 22:53,7/13/2017 0:50
hqytsiLsxCa8,WZdzp7k0UrEc,1/9/2018 1:22,1/11/2018 2:32
fQ9DeY24Tkcr,9LAPsMd0wVJP,1/27/2017 0:34,1/28/2017 4:34
uvPNUcSrth4U,XpSKZZAM9vWU,3/31/2017 7:18,3/31/2017 7:30
nnHcpJ6JX6dQ,T1C7Or1atHRf,4/19/2018 19:03,4/19/2018 19:15
LFnf5ACWbtQe,SBt8IE46GVXx,5/14/2017 12:36,5/14/2017 13:22
vjDxeEgmTQEM,Fq09ZQ8s3u58,4/20/2018 10:47,4/20/2018 11:12
gSQ2J0u7LZEp,vfqLFRRmJNWJ,8/9/2017 16:19,8/10/2017 10:15
JGsn4qMybKSL,mt94DrD0qDch,6/14/2017 6:49,6/17/2017 3:18
POAo5NhFdz0U,RnwJXmc0ROZ4,5/16/2018 22:59,5/16/2018 23:15
E7tUPvXX9EAS,eADRrDLiYqAl,7/4/2018 11:45,7/5/2018 16:25
WD475jFnV77T,oWEYIiok09jP,7/19/2018 17:24,7/19/2018 17:43
FGRfEnMrBJfc,ZggFQUz3eRHF,5/16/2017 17:58,5/16/2017 18:05
tWy93RPFsNX4,4wD0HKIzBnS4,11/13/2017 16:12,11/13/2017 16:31
C0v4YNesSC1A,GjubBGYsC9vv,4/27/2017 13:48,4/27/2017 14:02
BkdqxSEj1P6C,tuFvY6gJWXBV,6/18/2017 19:51,6/20/2017 10:35
v99pTINaA7oQ,H1bvEChkACMK,9/14/2017 11:16,9/14/2017 11:30
UP42sy3de6hX,cH5YCcIboQg2,3/21/2018 15:41,3/23/2018 2:31
vFA4kYYkXTqT,kdWChjX5hwYs,7/8/2018 19:43,7/8/2018 19:55
Vi3vWCYxV47Q,cOJyV3bwQA36,3/7/2018 6:46,3/8/2018 2:15
LQF69t6C7khm,5cghecek1kkV,9/26/2017 10:51,9/26/2017 11:04
se5rJgWloqsE,yIPIDNsutoAG,7/21/2017 15:26,7/21/2017 16:10
lnm09wjMwxQs,vD0x0dOZpmYH,5/8/2018 23:25,5/10/2018 3:36
asivKe28b72O,A77I1rYyFE85,1/22/2018 16:19,1/24/2018 2:53
qyd6Ouo9Pj08,pUKtY84kSAxd,1/14/2018 20:26,1/14/2018 20:36
BDDBAylFUmkT,CNHX5knV8kgX,12/17/2017 14:36,12/19/2017 15:11
QtkPPGyzObHW,I1F78QY4YZfA,6/20/2017 9:55,6/23/2017 9:50
PYzrZepHeNRn,OL4NrZfOZRHS,4/25/2017 9:48,4/26/2017 9:35
LW9N1TNQMZY2,d0zR66IG6hMr,6/12/2018 15:58,6/12/2018 16:32
pGzXRyD9lehX,Otw51t5gEekD,10/1/2017 8:57,10/1/2017 9:14
IPaWeNyp1U7G,IBiZxECL4RPY,4/20/2017 12:45,4/22/2017 9:10
PFg7ruVHEwRf,Rsei01MWMUsF,1/30/2017 22:18,1/30/2017 22:32
zK7TlQiUVH5K,GuLtFZMyB7ke,6/3/2018 10:38,6/3/2018 10:50
mQeLaKXkjWqV,15wuy3nAetWv,2/24/2017 22:27,3/2/2017 3:50
dq5Rl0pSWDKR,TWCQDOXJl1QK,12/5/2017 14:29,12/5/2017 15:21
1PqENx5PIuz9,VXrmZzVfyfqI,8/6/2017 22:06,8/6/2017 22:23
kT4kiRZ7HYJA,jRWAeLsdcBUA,4/3/2018 22:00,4/3/2018 22:10
4mVLKtNQKmu1,o1pyKo6AohoV,1/27/2018 18:04,1/27/2018 18:15
Nup3rLq3gIgl,9aNsOI2rRFu8,2/16/2017 23:14,2/16/2017 23:25
QbC7wKJBbmDQ,wCrR2vT8QNLz,8/7/2018 9:18,8/8/2018 3:30
BUKyGO87vk6P,eHZ7WtojYWAY,5/10/2018 11:32,5/11/2018 3:10
faNNKmCdnjZt,BJGlQu5xRHzG,2/11/2017 19:58,2/11/2017 20:10
j5aBzChw4QcN,gYfZcukynBlM,1/1/2018 22:40,1/1/2018 23:36
DPixXvVfcZQu,I05pCrvDnxhK,7/27/2017 15:38,7/27/2017 15:51
y1kHRZvrXt70,qnBfLWcdsEW5,5/8/2018 9:03,5/8/2018 9:15
v3uibp9rwp3I,OkIUfoXV22LS,3/20/2018 17:08,3/22/2018 10:35
pFmMpjhEUFNg,qgldZxsnTgWF,6/26/2018 14:39,6/26/2018 14:57
hxRGriYzz3xR,Fvfi7WnlFmtl,8/8/2018 14:24,8/9/2018 8:50
gzX2xQ8g1Xnh,5fTr7t63Imaj,3/14/2017 6:11,3/14/2017 6:11
2lntPJ5KlDJz,HDUFOXj3GEji,6/17/2018 8:28,6/17/2018 8:59
oNIRgAZ8bDfQ,AUl1NoZuRgRI,6/18/2017 12:16,6/18/2017 12:30
1VZxW2RFI57a,yH4xIVN4z7bu,5/4/2017 1:32,5/6/2017 10:22
fa0YNBm1N7Q8,9OSLb8vIOJi6,8/21/2017 23:14,8/21/2017 23:25
gQcFTmAgODUP,nnan4jFjSpnh,4/20/2017 22:05,4/20/2017 22:41
zGoWOKE2LwaW,zj7pKrgn95Li,12/12/2017 14:29,12/12/2017 14:49
XsWNrXZIUVOn,DF3C76PI9x7G,5/11/2018 19:18,5/11/2018 19:50
m4x2lo4GdcjR,xHYvjZaywNup,11/16/2017 23:02,11/18/2017 2:29
ajMsrVfiE0PE,8faO1xVOkLQc,11/29/2017 3:15,11/30/2017 2:26
e128PDefWEox,BAoR8cwAfNGM,7/24/2017 8:31,7/25/2017 12:24
wPJNa75aQUYE,JWTauLdashLl,7/17/2018 23:01,7/17/2018 23:15
BXhtJAr8F9Qk,Ub8CjZXtEhDl,6/26/2018 14:20,6/26/2018 14:35
gc1PVu95sU4P,ccdppSQS8Hct,4/7/2018 21:15,4/8/2018 21:10
WdQW8cS1k8ai,kTeZcRCftQF1,5/6/2018 18:52,5/7/2018 9:15
UowMOtPN1gfI,O3jI3zgMelLz,8/14/2018 7:23,8/15/2018 3:23
3MsKDllQjdHn,PfXlQPVCzos6,4/27/2018 19:20,4/27/2018 19:31
BwAh8Mbcx5pv,x7YTybPZbWPE,8/2/2018 20:27,8/2/2018 20:44
l1Cv2D9SRTGH,P3VPyXnUcfyD,10/25/2017 18:17,10/25/2017 18:28
3blvPRkFuUP6,RaqtaUbtcabQ,5/1/2017 20:40,5/1/2017 20:50
Qos7BJ86RtcA,eIeEowZpELmm,5/7/2018 16:24,5/7/2018 17:56
CgoMFTdS3t0u,7UD8U4H9u7dd,5/16/2018 13:57,5/16/2018 15:18
Q48F2kym98lb,9eNtU7KpNKbu,12/30/2017 14:37,12/30/2017 14:49
rKwXyxgoMiaX,eU4CcF6jlQ4T,5/24/2017 18:41,5/24/2017 18:55
umcreJ2ZGk1r,8EuJGREc3xij,8/27/2017 13:05,8/29/2017 6:30
zTHZIReZHYGf,eWxFYv5AwKiR,4/1/2017 12:25,4/4/2017 5:50
r4SWxRMGGR9X,Z9vSAdOzvVUy,3/31/2018 23:39,4/1/2018 0:31
qltS0gTdISpf,HdcMCn7RJy0O,3/8/2017 15:00,3/8/2017 15:00
L1sZdVgZy2CS,GQT34cXPXpW1,6/14/2017 9:44,6/17/2017 3:50
SceSRXlUfqAn,FNeW9WhgHKle,11/7/2017 19:31,11/7/2017 19:50
EEA3PjHvRLOI,bHcBS4KMQ5wu,6/1/2017 23:44,6/2/2017 1:05
zkIOzgFyxZwP,5jBWaNXGhv04,11/19/2017 14:34,11/19/2017 14:46
kvQ863fH2iHy,dKPHZXBnGclq,4/27/2018 15:12,4/27/2018 15:32
kDIl2h6K1dN5,uCqAfZl0vz5m,8/14/2017 18:20,8/15/2017 19:24
p9MSlkBBWOnB,KgUOET0yjeFj,5/6/2018 13:06,5/6/2018 13:33
pT3A0CADhJNy,0G8mQw8RRMf9,4/13/2017 16:00,4/13/2017 16:10
DdOfRaIr759x,PhwNFpLjrtgo,3/21/2018 15:00,3/22/2018 11:35
bxGwq8RCgDoU,o3Wvh8MDDEqO,3/8/2018 22:15,3/8/2018 23:38
v1ekPPAuXObd,cVAKv9nU0AYG,2/19/2017 11:03,2/19/2017 11:15
UIyoG2a6Jvp6,8sxtepU42UEc,6/11/2018 17:56,6/13/2018 2:18
hbulBBtzx8VY,bV8AoGQ9MXWB,11/24/2017 0:18,11/24/2017 12:56
BxqBvoyZ8KZq,ZV51eMbmpwh0,8/7/2018 16:35,8/8/2018 14:10
RbQd76Se3DCF,LHBtXqCgv5u6,8/14/2017 11:09,8/14/2017 13:31
eVpND4hWHY4T,MSqydBVMGwC5,1/15/2018 22:54,1/15/2018 23:10
UpvcGhvRXOnV,CrkKEflITIxq,4/8/2018 7:57,4/8/2018 8:10
RmkY9FnoNCUa,3u675XflEtwt,7/26/2017 9:44,7/26/2017 10:50
a7xswZ842yOf,ubSlihMkXtcP,2/13/2018 19:09,2/13/2018 19:27
Te6sgv4r1usY,HNsjQTsk2e2P,7/19/2017 23:00,7/21/2017 6:43
irSM5dppaXJ8,e1C9HzNEXZDh,1/6/2018 17:32,1/9/2018 16:10
jmWD8vP0X5BM,YbBuMB8m5B9F,3/24/2018 18:27,3/25/2018 18:27
gdE0GOfFcw2w,j70jMUf1pEku,1/24/2018 15:35,1/24/2018 19:17
bFzt1b3olkd7,bdrPE5RNp81f,8/21/2018 11:42,8/21/2018 11:55
dw5Lm8ItIP4K,XY0KIh5EbkAc,10/29/2017 12:43,10/29/2017 13:55
kU0Yezs0Y3C5,NKAXqD3Efgdf,6/4/2018 14:07,6/4/2018 14:31
yZkIqeC941Ve,xNhV62DwRxfR,8/10/2018 18:10,8/10/2018 18:25
wjBDWBeZzXtV,GjWAMh2dElNK,12/20/2017 13:13,12/20/2017 14:31
8XytS8sPmuxC,1Vw4TglXUNdB,12/17/2017 15:38,12/17/2017 16:18
GcueJvSNeU6n,sfTCu7WRgTuH,12/5/2017 13:04,12/6/2017 2:35
7mwhyGwFVzV2,lRz6xVgIGYgh,8/3/2018 20:08,8/3/2018 20:23
mSS7D63zeVN7,3DJbwoPoxPTU,3/18/2017 23:04,3/18/2017 23:04
udnA5yb9l4h5,susXXgZZQlmr,5/10/2018 13:51,5/10/2018 14:16
B2m0LBmWCEcc,RLVHKJiQhqTD,6/29/2017 15:27,6/29/2017 15:35
3QDBXo45dZWY,jpAjdnOQGvk0,8/2/2017 17:59,8/2/2017 18:23
gnPIGpqsedWO,hAUt32LamgBj,5/29/2018 10:04,5/30/2018 2:15
HqU0GnAqYvmi,KI6pvY5wyZx3,12/23/2017 1:11,12/23/2017 1:50
WHRQz9ZmAgHU,QLE8kEWxxAav,12/29/2017 16:34,12/29/2017 18:27
KrjvVLtZEFfd,GTHJQZNLpLet,6/28/2018 16:08,6/28/2018 16:31
B9c9SODkNdQd,Mrw9p4Wt38Lg,2/6/2018 16:32,2/6/2018 16:51
5vOo3798e17F,kyrYbKysaElF,7/30/2018 19:58,7/30/2018 20:30
IRcyY9Zi8fKm,qTgM5YCaBaBT,4/26/2018 18:50,4/27/2018 19:31
uF6ArJWZRwCZ,BjFxby8MCJBN,12/3/2017 11:51,12/3/2017 12:11
KqaXkx5rUGB4,uEjHkDhCeo18,2/16/2018 14:13,2/16/2018 14:27
D4P7s6B3mh7L,SMBcjgsXj7dh,6/11/2017 15:57,6/13/2017 4:55
s8YtnJkNfKW0,i5hTGbVsIQhP,10/2/2017 13:24,10/2/2017 13:49
gP2jiZALfS6s,74E7T4CQBuGa,8/5/2017 23:23,8/5/2017 23:35
2WmQUCUrn8eJ,vkbMfpvw7RD8,1/10/2018 16:02,1/11/2018 15:53
0G9DrQmjSGlR,ZHudr1GodI0P,6/4/2017 14:00,6/6/2017 13:22
FcZW3sqRRkOm,zdXWtx50ONZg,3/29/2018 8:49,3/29/2018 9:07
olzGxtn7FCRm,YXVo1uRIMoYk,1/29/2018 18:44,1/29/2018 18:55
x3DIe8ueAa1C,aRcJYOhyKBfL,6/30/2018 16:01,7/5/2018 16:25
6nvqCLqn5LW0,MZGZp3bCzdAY,8/3/2017 11:47,8/4/2017 7:10
qgMOHIVZt3En,xxjHyVicrqfv,9/10/2017 12:49,9/10/2017 13:03
qh1tuLWydfMu,EWtVSstPBmbs,1/7/2018 13:01,1/7/2018 13:31
zpoeXsodFudo,ELb0kSbCWiE6,9/27/2017 13:54,9/27/2017 14:07
7Xw8miybjVLH,lpr1Wtx8p43R,10/15/2017 19:33,10/18/2017 8:35
o7TTE1VKtU9n,JFMjIkb9NxEx,3/28/2018 10:09,3/28/2018 10:28
4YAYEAraSUri,pmUEYmPW6498,3/16/2017 8:36,3/16/2017 8:36
Yt7aXDytMYx3,LHgNm5bISM0o,7/12/2017 22:56,7/12/2017 23:05
hdFezHEmeEfE,2qM6UOYtaka3,4/21/2017 11:21,4/21/2017 11:30
wwDGVKe1ZLfw,UHLYDSn2WpSU,6/12/2018 16:38,6/12/2018 17:13
pvI1IVsypAqC,g2dwN0bxs8uv,5/9/2018 11:31,5/9/2018 11:51
5k5j2WgK3aDJ,4fIlE9ucl8Gq,6/28/2018 15:31,6/28/2018 15:51
I2KEJ8hsLKEL,VrS7hVjwhLg1,10/18/2017 15:53,10/18/2017 16:07
RbTE7PPKfs93,MZ4YBgYOmuVB,8/20/2018 9:19,8/21/2018 4:50
t1nwkl4mhFbf,MEl2IuRQRQyT,10/11/2017 13:53,10/14/2017 3:28
khzNQA4Xsx9K,zZiMgKHIiOmZ,3/25/2017 19:24,3/25/2017 19:35
C8KzAEpflNyN,W9yAQtAbRscg,4/12/2018 16:17,4/12/2018 16:33
DH3kqV0hIqPW,XTpPVHJcNYuN,4/25/2017 22:46,4/27/2017 13:32
HoQfDrQD1N04,660cdlTL8gPx,4/3/2018 21:16,4/3/2018 21:30
kn8O783pmeXz,yui9C6DWqkG5,3/26/2017 18:23,3/27/2017 18:25
FZKujXRsKoE5,atUaTg5L42QK,11/20/2017 21:10,11/20/2017 21:26
F9ynYoXcC3Oa,0AePjvjwpJg6,6/25/2017 21:10,6/25/2017 21:23
PiSELy1yshB1,bVpNCYUMeaIh,11/21/2017 17:34,11/21/2017 17:48
htjk8RUdlwUF,6dlQB33UgFri,4/2/2018 18:46,4/2/2018 19:07
hsfn1ioyKtYc,mBXryPowJmAV,2/23/2017 15:03,2/23/2017 15:15
NiQQX2sTyh1R,LDwXtKBHapnQ,7/9/2018 9:49,7/9/2018 10:05
SoaHskTzZ8WP,X6gROV0sFbaV,8/25/2017 18:45,8/25/2017 19:06
Sy7H80QpMevk,Xuo194MIkEZK,8/8/2017 20:26,8/8/2017 20:43
9jmp3KkF1XNG,La0kVEfjq74K,3/27/2018 14:29,3/27/2018 14:47
K4RoMhWmP2U9,KzU5lIeKOY8q,10/25/2017 18:30,10/26/2017 16:31
lzKexFrGioe6,7e0Q6jZAE2YI,10/27/2017 18:19,10/27/2017 18:31
IkPe7VRlIRul,OqB6xmak1qwh,9/13/2017 11:24,9/14/2017 2:50
uIJ20offzQ2O,lhlTGaSiEoFz,5/1/2018 14:00,5/1/2018 14:17
YMcEROu9eI53,y9sXKxPRpG6w,6/15/2018 12:31,6/15/2018 13:06
sDW8CMtRCOxa,fBcghzAqvOWh,6/13/2018 12:45,6/13/2018 13:16
bMwhQYL3e9Q5,pzsutBYme596,3/15/2018 13:02,3/15/2018 13:15
QlQdMJVXWdx4,tqWwHopwmRiw,4/23/2018 19:54,4/24/2018 17:28
GFLDSXFMmcIP,IjufDlpVJYqN,5/22/2017 21:53,5/22/2017 22:03
5mqn0eAv8k27,uZJrsT0onlEF,5/14/2018 21:04,5/14/2018 21:29
s5zsox72EjGI,TykrjHz73CDk,6/21/2018 6:41,6/21/2018 6:58
6KfaIGQmIBnn,IA4GV9LirWXv,2/28/2018 7:34,2/28/2018 7:48
26mrKNYB5zA5,xt5qgJztcXac,5/22/2018 15:52,5/23/2018 2:15
zYMF6SB0WPL1,6KqZj21Wg0IU,10/21/2017 13:04,10/24/2017 3:28
I0hV9Xcif4sP,PcmxtnJhwR4y,1/30/2018 10:24,2/4/2018 23:31
NhTISGB0yxlk,Z8zXiZrCX171,7/4/2017 19:59,7/5/2017 17:43
azNEMfuMQ9gZ,lsWzKJbWShcd,2/3/2018 18:04,2/4/2018 12:31
