order_id,product_id,seller_id,product_category_name,price,shipping_charges,product_weight_g,product_length_cm,product_height_cm,product_width_cm
3LvkN8B20VfZ,vXtaRqxkKaZV,3W9I1ZMht6Z1,toys,125.46,95.89,1150,27,22,39
zbvVimxQ85y5,auhrJ6hkypMf,0G3Q4xIWFhMg,health_beauty,256.2,144.38,1600,18,8,20
GTW7nY9LCYwi,GcA63YUWZKF0,OfafuCsnlLjb,toys,509.99,67.11,600,17,17,17
rHzVwcEj7FvB,QpegawQMVTKg,BiC0o6ItMJLl,computers_accessories,71.8,14.29,600,19,5,12
O8wiEStTA767,3jZ9jfjmeUQo,nt1w9AssyxfU,toys,255.65,46.68,2275,45,25,18
D2mCm1VxzmHz,Py1Z31isYZcR,8cMMpAAFEsxE,electronics,83.36,6.87,150,22,11,16
jw0ODv1zSmfQ,8SbnYx4nH13P,bI5cDrYjs9Qa,toys,13.97,29.43,1250,31,32,31
IU5dUM60iYik,HhAtKukEU7VT,UOGIrJtSldvd,toys,104.4,50.83,1867,36,6,36
tBquyk8bHv0T,R04U5VvzOATT,3KuTukGXgD7C,toys,290.47,47.55,300,22,9,22
3kntxlp7NlUY,2kY1ezd6oEdo,4rtH6c1PSmrF,toys,206.57,34.6,5650,60,20,50
Vjn6YCandX44,Q4LpsUu8oPX2,yGbPyLPc8PmT,fashion_bags_accessories,37.84,21.54,350,16,2,20
QNj827E2oarV,xrWqh9yfwX3W,1Ho8qRyOp91O,toys,25.56,77.92,900,23,3,16
sNIvwuGgkuRh,lBKxa7t25wzJ,gfYgJwNqlPCJ,telephony,527.99,9.96,250,16,4,20
SVDKcLYbf3Cf,Biwi1BNtUB7l,r7VxefoTVHbb,toys,4099.99,67.36,1500,30,22,30
XNw71zEoOtr4,QR4t1JJWqwj9,d3UkhSmgUAO1,toys,71.8,16.81,2555,55,17,48
quvh1YthKFLp,8EMcxO7AFhVP,vlLUp3U56e8x,toys,33.57,14.41,180,17,10,13
aCUda7KlVzxg,0MOZauLgN5Vq,ItYhqrkUww7D,toys,799.99,19.96,1238,34,19,24
p6lC232fk3tk,ZPFUbGIY6KOh,tNJnfkCxzhmN,toys,117.56,31.1,825,25,18,40
B1nusYkLFYM1,hR98bhpgGNK3,qI9UblMbsm1o,toys,133.05,20.9,200,16,5,20
fDdMIdxePjW9,XDUqkIcZu8dq,nhZiNyvHKd8H,toys,42.89,32.34,150,43,11,18
ekg9y5r0UyMi,Lfc1JzFGYl7V,OQoNv59tH66h,toys,77.75,42.04,12125,41,58,41
NR9meOHNTOna,4AhfBUAcYxEs,8rHUnSQeQcMj,toys,352,69.13,1025,30,15,15
bDuym6qGupCH,QxpDuntO8UtE,lfRV5qiPQJXi,cool_stuff,2799.65,26.83,7300,79,5,63
eArGFBN1uRTp,4tGc38mISnTT,dihwpSHrqtI2,furniture_decor,78.45,6.87,850,40,5,11
gZvYizoML1Xm,o1t0NGnnlYzb,zqbUX8rMPFCv,toys,630,46.23,6317,37,39,43
djkMJBMZJ0Qy,ff8QghlUcELD,kCGmKvmZymjH,toys,38.94,132.94,116,16,12,12
e6GH82Yav8UQ,lM49Fn8SLdcx,m6IJZtqbZBZn,toys,0.85,20.9,250,19,4,14
9ouAjiLHPbW7,Y9w8kPCIoz7W,p5XD2Qh1ZGwx,toys,101.75,47.41,500,20,12,12
9z1zbUJIMRA7,ZWyg4uNWPHjJ,yGbPyLPc8PmT,toys,2899,20.9,250,16,2,11
64QK4RBOD0sW,HXEIi2Wvpfe1,cUodQhgpRajF,toys,509.99,20.9,450,25,15,25
RcOoEVkWlq2e,xMjBiB2NPLXp,tNJnfkCxzhmN,toys,934.94,20.77,1950,16,10,16
rElPAxFiPE5A,t2cv5m3Sgv96,K0qPVGdA91KO,toys,161,25.87,750,20,35,20
vGLSoyaWtnZ0,TdryLJINHQ9O,dQCmV6mcOXGX,toys,109.82,59,800,30,10,30
EFeMKBR0UXji,NVWDAhhzL3Uo,RKad98cTxhSb,toys,107.85,37.42,300,45,15,35
12PJiYfdUGIv,ojwXUTbHaF2m,MrnDWxZVVLrO,toys,50.89,5.92,8975,35,52,36
ktJ2S0c3Odsz,Y3eayqO8aOXQ,ruq0u2ZpAMDr,toys,150.82,54.04,850,38,10,38
Vh14nqlYgVXP,FaLcPlTwOWy7,YRYlK9uqyLE6,toys,184.9,55.09,728,23,15,16
wZZigtkEfxSB,6DnRRz6Av9ry,cggBY4u0xwoI,toys,399.2,12.28,5350,40,20,40
GvFnGb3ur5zN,GX5FJQojpeLG,tVOEysBKHGT5,costruction_tools_garden,124.43,13.14,3097,57,9,35
KuWlC4Rgnqe5,j8zwKPBwJU76,CoEG7yCOL1aZ,toys,41.98,69.72,500,22,11,11
esPxnamymjfi,TOOtACwCpI9S,SSiPMxP6t9t9,toys,266.55,33.9,7050,50,21,21
KRf552ULROf2,isehBCyX595I,5Ja2lH0N2OZt,sports_leisure,490.9,10.41,6300,42,20,32
ov64CFOCUl34,sCONCvmO1cEY,0Mzbc3aACMOQ,computers_accessories,517.65,106.23,6550,20,20,20
iYlAYEJOAzmu,5EFBA7VYOItK,7OKhjPME8ZK3,toys,261,92.88,321,19,14,13
JvKWDeUZzHia,Cf0ozOaWfJyb,MxsQfJ8V3Wj7,toys,820.05,20.9,200,25,5,15
JZItrUvhv6QU,oQlpJkxRqDj9,iiXgE50iwJoX,toys,154.17,79.88,1025,30,8,20
QAGwpbg1Pnen,XyvgImfxAjqA,huGNV2x4UcKV,toys,145.99,39.68,1300,46,7,12
9IhfZT9NErTc,nAqa6i1QuhVE,yGbPyLPc8PmT,toys,0.85,24.97,250,16,2,11
2lzUHURjBX0U,u4iRTmhmy48k,2Vzr14MB7bRD,health_beauty,509.99,47.55,200,20,20,30
z4gsPvkalvHq,CEr4ZMIHHAhX,AHG0TE6bRNNY,toys,427.9,14.18,2017,28,30,27
QAXvvJ0uJ2eR,eprI6SIIMwlP,mcvL4jGn9rQ4,toys,71.99,31.41,1050,27,30,16
gd5eLnGBr8bS,yGRSdax22JTL,hW0hOWn1bvpH,toys,359.5,35.6,250,16,9,11
TGOTe4f38Lqs,8IhgV2nH9kXE,HaUIinFOemaU,health_beauty,98.9,147.56,700,25,12,19
lzlWvgHshIML,IfiF3xz32fhG,Rvum5utfPG0m,toys,692,82.01,1650,40,45,25
EBBVpPPNlOHd,8dh7Ngu5YF6Z,kJEFisr2CqPX,home_confort,62.83,17.12,3500,40,20,40
lbYobA8jZDm6,Y3eayqO8aOXQ,ruq0u2ZpAMDr,toys,150.82,54.04,850,38,10,38
On7FUuVTPYGD,3H7nJ3Wp12et,7KovPWNcMm5O,toys,65.6,47.54,350,17,17,17
yYJY9BkhlerL,4Hx4DT0Rrgm9,jcGSXQvdyg7M,toys,599.39,67.53,175,18,11,11
fXHyLZ1BlBe3,9BPPnCdIXSfy,hZDPWQ7DEz8I,toys,146.5,4.01,100,16,16,11
2pq4F5xtCDht,ioRjkIbHRKwZ,kJEFisr2CqPX,toys,78.73,87.87,6700,50,20,40
PsfkMjzbxTxH,MEIlBH4525kI,3KuTukGXgD7C,toys,34,16.45,250,31,9,11
bP5iYJBstYqf,L7MiN6h7JuEb,eoYO9MccUByn,toys,399.2,67.11,800,40,10,30
xxXCJvzIjsaA,USrWNwdVuUhu,lfRV5qiPQJXi,electronics,116.55,65.07,1250,26,10,18
JS1t2deAE4bJ,bfkYf8WcDtMl,ruq0u2ZpAMDr,toys,820.05,47.55,250,16,5,15
ICx8ga95safv,3yk93DQoQpk3,pmgltuNur5us,toys,93.55,72.18,5000,40,10,40
L64WyLQhL93Z,zfzYxbaQFrTV,3jwvL6ihC45G,toys,24.1,32.34,50,16,5,11
wEuw5wZJieKx,DWpfi0eYusv8,rA6aq9wj3MEo,toys,56.89,110.14,850,30,20,30
6rT0ukWPnrlv,YCJlOAXzSK2U,tIDK1g2TMADE,home_appliances_2,139.98,131.73,8850,45,33,35
joaXPBPhvp8P,D4QN4saxFWt4,kqZYwfIO6q9L,furniture_living_room,170.7,29.05,925,22,10,17
vPAJVpCfGvt2,Xsj6slrUk2SK,Ivbw25fb5t2Z,toys,69.3,45.95,7150,35,35,35
94BI3Ri0e5V9,FVUGIZeUnbcd,m6IJZtqbZBZn,toys,779.9,34.33,150,18,6,14
tnrCuVh3CaRc,9k5GdOGBqYkV,k9d0oIlSdatP,toys,89.1,60.61,7600,30,50,40
JdyLk5D4Z6u3,WOpopfWpUiX0,fl6zrmhWGfMz,toys,148.5,14.4,7650,40,20,30
jd2tGthg45rI,MBcT7U3vZwoR,yGbPyLPc8PmT,watches_gifts,2899,20.9,300,16,2,20
tLoULpYNNDGT,NZHbqkRL0W3q,l1pYW6GBnPMr,toys,15.27,47.55,300,17,4,12
lROPM2rykASs,F1FBNZnox1VK,1UBbfTkC9FVR,garden_tools,525.99,60.65,16400,100,30,30
7LnvDNNO1wKr,PZJwjaA7nHzR,7JtHJ8kiNtes,telephony,48.99,77.92,100,19,4,20
H7rMsOFCPtlO,DwErrH6eI5GJ,0Mzbc3aACMOQ,toys,676.97,26.59,7650,20,20,20
42CmA5cTKfbn,IIcMwTyPfgjA,AvTLykupHOIB,toys,124.89,33.49,1150,33,9,38
gQ8EYtFRkWtJ,ryhNkJukcnUb,AvTLykupHOIB,bed_bath_table,97.05,30.66,300,40,4,30
aHWdsMSBbALM,yJEaaj5H3JBT,KH9VVC2iPaCb,toys,145.99,63.1,150,20,12,16
GB9iT7HYa5ag,GSXMbll4gbbN,CHcF5bHLa7jn,toys,16.43,25.28,500,20,7,14
4WNFN6jbg4f1,MjpwV4VnGdTm,UGCjf2WS6Uvy,computers_accessories,56.58,48.35,667,27,19,20
doG6DxQUbPar,qHjDN5wqbhqm,cjilIa8d2RUG,sports_leisure,220.33,30.66,200,20,20,20
r6Eh1AS36pp2,QC0xBA6p9eDE,3Q4DoxWsVAXa,toys,125.46,28.36,150,16,5,20
I8w9voArHUwz,X3DCe7x7iClo,STj3c88kfxpu,sports_leisure,153.75,20.9,300,20,5,20
b44DVfqlH9MZ,dMIjKDjvV70Y,q1Q2n7nr6h9B,toys,56.89,7.01,304,27,17,27
9UZJbe2uxO8U,jJKkdNEMUNJF,TiR7Z1vu8RZu,toys,48.05,40.55,311,20,11,14
2yEgBNgGus5k,K6OHgDlpaUwE,AvTLykupHOIB,toys,66.71,6.87,550,40,4,30
ZqdrOIgXI2Co,TZ9WdV89Wi9p,2b7PlZKhtVES,toys,231.27,121.73,400,23,7,17
BI617Bg3So3j,OgrO0qS7TDw3,VZmgxK6ws7Pt,toys,111.27,22.18,1050,32,5,30
E1tnwzJJmMKt,09IGpiXslrxk,yHsOFiqVrV1u,toys,820.05,67.11,250,40,10,25
vfMtWDYmkFU8,0Bid1yfFeSgm,2a07LobkzHUx,toys,266.55,110.14,1000,30,4,20
DpVSnn95ucvV,VXCnnR2Ax0Q4,B5hWl6a5gwY5,health_beauty,15.65,4.52,200,20,10,20
Ocy1ZMshkdX7,PBfDysyvXtP2,tNJnfkCxzhmN,toys,134.49,24.48,650,16,10,16
jnwwXurigHhq,OufPTFnIpDLs,lAnSOSAjk3Uz,toys,75.25,38.15,1650,45,8,40
QbM0kuwXoCHE,teAbp7qYc12e,k6TefnINF6Kt,toys,517.65,36.69,1367,28,25,33
8PToPTjefiog,2CCYYdUAvvAq,ZNVgXvCvMqkS,toys,87.99,30.24,800,20,20,20
mmBcKnPUNw5K,2Sht5Ify9u5z,yJyItN8uakce,toys,1899,30.66,541,19,12,16
4Pg5s2Qv2FRK,Sr7PutUF6W74,a2Z36gRD1w1y,toys,56.5,8.6,3000,30,30,20
gpbyA38Gpc2e,TRw1iyWNg5jD,fquh40THqSKm,toys,150.82,125.84,2500,54,12,40
ZMe5t6gDT4jV,GFSp5RNKWmrZ,2b7PlZKhtVES,toys,18.04,37.16,450,20,12,14
Q2ASSXeUdern,JUBBgGoRXX4T,l1KPH7cJnuvD,toys,59.2,5.82,18000,105,30,40
hAgaakVYkWQi,3J7Ezk2cgK4r,fZpDF3uClkkx,toys,779.99,15.88,200,30,30,20
MJ47TuqiA2sP,K8CuR0KpQIq7,kT4UPkqxjZhU,toys,54.16,29.05,1200,20,30,25
oavbyqjkE9sp,BgfpCuF4QjaT,yHsOFiqVrV1u,toys,34,87.87,6050,38,30,28
lYlyA1dDZmEj,5ppYQQO7KZYt,rFT13UJuGo0Q,toys,98.79,54.8,125,16,12,14
kP2rjxY0xIyW,Ej8er56uxCT9,GzhXw6dOOJKc,toys,125.46,17.65,1250,41,24,11
hWG4PaBnKa5C,sXva5e1ZoUR0,2ES2pcjMcu3D,toys,36.89,13.32,800,50,5,50
KMwFqWSv04s7,nRCGSNEb4RUm,0HbVEHMspxA1,bed_bath_table,137.88,12.63,1100,50,12,12
ATw1kTcXrUNI,bn6miNvy9b9U,LHzRtAqrh77V,toys,1799,22.68,2500,40,25,30
DclVmd9N4BGx,5nbzVEiCTi2p,f9tu6ULae8aj,fashion_bags_accessories,161.14,5.59,200,16,2,11
gB2u8QDEHVfT,wiKGfosKeMRK,QgSPgHi2XQs8,telephony,40.99,41.41,75,19,3,11
t8kZp5bYLU9p,kaoqElmeYw7B,zgxmymXtWiKO,toys,42.89,47.55,300,20,20,20
klVN2aOu9qkZ,Mfg3BbT4auzn,PajbyLRnTzGg,toys,359.6,87.58,1938,48,11,41
FWuC2Woh2VM2,ZWyg4uNWPHjJ,yGbPyLPc8PmT,toys,2899,20.9,250,16,2,11
6FbdXdGPqYRW,S7oQyuZzGZek,1tQEjUJuOyJ8,furniture_living_room,59.65,42.45,13800,59,17,58
8qaSTCzCsgh5,p1xBWA7nYOK1,yGbPyLPc8PmT,toys,252.99,42.17,250,16,2,11
v3cYe3FfcLeZ,MmrJADTt9EJI,l1KPH7cJnuvD,toys,349.8,66.92,1350,35,25,35
mMv4s7YYzKDL,4Fn9DVPxv0eJ,BGPWBRIq3VJB,baby,389.89,100.84,500,30,6,23
Gsq0KlnUVAmI,omIWU1zrY4dK,IHL7YQnnU4LS,toys,779.9,41.41,100,16,5,16
ufygAiSUn6LG,GEteoECKnq9S,5Ja2lH0N2OZt,toys,28.7,49.72,575,26,20,32
aD1uMH8XAfGM,wEnYB3x71yP8,GitjiMgsR0ch,toys,100,25.87,1400,27,27,18
NVJsJf0uSSiO,QDwV4nRymKo0,ZsDn106jXrgr,toys,26.2,69.81,1500,40,15,30
91NnEIaaPuUZ,Q7PB2uvDhqB8,YVBAT3QqF9Qj,toys,71.8,12.59,4475,44,24,31
MKPaNTAmnQcv,FgsLb5eMMaQv,YVBAT3QqF9Qj,toys,55.83,38.58,1400,45,30,20
5yaIZla4EjU0,ZwEgzwr9APcd,RVYhMp9SYXjk,toys,692,163.52,200,36,4,20
p8LtINNCmf74,GUVOKuWnODYA,r7VxefoTVHbb,toys,100,4.62,8500,45,25,45
WllOJjdO7msE,xzCQBjW714ba,u9d4l6WEjhWh,market_place,1375,3.89,2350,22,24,40
PvBQrCgxvvNu,IUpXCiuQ2By4,rFT13UJuGo0Q,toys,148.93,73.45,150,16,19,16
JMVPmzgu5VFd,5J7az1rwth4i,yGbPyLPc8PmT,toys,1094.04,58.02,250,16,2,20
iXWs0yt3KXtj,odgrVS8Yq2fd,OdnRCxXEzI4n,toys,33.41,55.58,2950,20,20,20
j0Foug6wn18C,srfk6M7UO6gp,AvTLykupHOIB,toys,156.3,6.87,750,40,4,30
nqsW8rT837UZ,whOQcIDpLYmd,cUodQhgpRajF,stationery,692,163.52,200,16,10,27
tvJolSmOV1GO,Mow8BOqxCKbc,2HgT2MWHngsN,toys,54.95,12.28,183,20,9,15
JmMe3pYmrLYp,CY8OZ3lT9uqB,sevytuBWdSFl,telephony,2899,20.51,250,18,3,28
Bg60mNyGBgdv,8KaxgyXMdr9o,A7s2wiNKJ3HW,home_appliances,42.79,44.3,450,27,13,17
HiE9ck2Pykjz,4hkcmVq9CDd3,1B2xMd2eH2aU,computers_accessories,422.01,5.14,496,36,13,35
v1vs715MLjTL,h1VeUcZhUdTI,3PpQdsTW6fL7,toys,166.8,64.41,2225,37,12,20
0NXmq2uOhUQB,qvIJJCGsHqhs,hSejNkQSw3i2,toys,959.99,55.68,200,16,4,16
POKeQ0dvfQ7u,ioVb5rABwufD,D6zDdLEoGkbu,toys,238.4,48.68,3450,40,100,20
nTJLbiNcjdvC,2H8n6x4BSkuT,vlLUp3U56e8x,computers_accessories,186,45.41,200,21,14,15
AjrB1Y5GpfF5,mwzsJwqQ3JWR,8mVLKV0XOTsx,toys,836.99,30.66,350,32,5,22
PUZns8R6Ny9V,u6YUEA7H1I7b,sz6I1FR4ws2U,toys,1094.04,63.11,350,25,10,17
cFroAqgc2CbL,vg9strVy5gfC,yHsOFiqVrV1u,toys,125.46,20.67,1600,60,20,29
8I6OjzYJvYRg,xDQAbs4BvFWC,94l6BertAIx7,toys,27.8,33.22,1400,42,12,11
B3o1zSg4gfS5,y0nV0Y5Yc1Oj,a2Z36gRD1w1y,toys,99.6,80.34,400,17,8,12
t6Z5As8YIu0Y,bpESrZraPGiK,PrJP7ZtLapUo,toys,2130,267.08,2200,100,7,11
nkxA6RZTP3tA,Qf3jXDCJPvkJ,HaUIinFOemaU,toys,154,14.78,350,19,12,13
sNIgHwbKGNGg,4uFxR5dDgs3q,XLo80zvVWiTR,toys,449.9,30.66,400,17,7,12
dHDFTE8yBObh,dooIJeivMlv6,KH9VVC2iPaCb,toys,145.99,11.33,150,19,12,16
BUDIgJcQMkyG,PyjlDSHRGdSt,al4fWZ5NFQzG,toys,34,87.87,1850,24,36,23
HEcyDbZ6rz8t,U4mv7dmNVM83,ceLyg2V6lyl7,toys,9.95,67.53,67,17,15,14
CrD2C4HbQL7G,YJiRkbtZkHA0,UOGIrJtSldvd,toys,46.2,38.63,800,17,10,12
GsHXd1Mp2rMw,cFvk1QgqTrkT,8rHUnSQeQcMj,toys,60.09,73.58,775,25,20,14
koJEFRxEW5mu,zqWnMMFxAkTG,EGW4UK5bOeEZ,toys,58.1,86.8,8000,53,74,18
IvSX9smXlGSF,GDdpceg81SWg,AvTLykupHOIB,toys,97.05,30.66,400,40,4,30
bC90FYDRgLxK,pIsDRb4xbzyD,GwHrbZ3UqSSL,watches_gifts,165.9,7.66,350,16,14,11
c75xOpXLNd16,Gtc2CnhIT2Zw,NwPn61VaD1X6,toys,26.2,61.32,400,24,20,17
GY1KeaT1GEnR,nXZPk6g0AKxS,XePbD5Ocm6Yk,telephony,2799.65,15.93,450,17,3,11
s5y4u7c06Fge,Pb29t2XBfP6Q,2a07LobkzHUx,furniture_decor,692,51.96,700,35,4,30
GTlOReMSPMvJ,hfEa3c65LTA2,0Mzbc3aACMOQ,toys,319.29,61.74,5950,20,20,20
wRJX0llcQuiL,N0OuqfcRoxML,pobgyzYI90D3,toys,213,47.73,2600,33,12,26
X4J7tMDz81hA,HZCv4KjjiYJt,oI8R7WsNWWBc,toys,156.3,20.9,250,42,2,30
TplFYNdzezrg,ocSuycYd5FzD,NFarHrNhIIbP,sports_leisure,367,20.9,250,16,6,20
DXGCjd2C4XnT,TB1dd5cwm6DI,WNQeplAutf3H,toys,164.98,34.33,200,16,10,16
roqMmkFVF4iI,5EFBA7VYOItK,7OKhjPME8ZK3,toys,261,171.5,321,19,14,13
SVaswbXHtODa,9mxNDCLjq6rc,YRRzoYYlcm7A,toys,59.88,63.1,300,25,10,15
uNSlUCNr5wER,y2MAnns4G96G,FcrnIEqLCqVq,computers_accessories,12.65,52.6,207,19,11,14
oIFRbGNs0S8Y,sqpfHTvGPIcH,bYFpCxDX2Olu,health_beauty,75.25,21.19,1100,32,8,38
bdLmZBPGjlFO,mZD9XG01QJds,IDzNWbxrXbf5,consoles_games,106.74,35.88,110,17,2,14
xQjlInb9O6ZI,eoPoIKZHokue,HaUIinFOemaU,toys,387,36.51,300,19,12,13
zhxTNOHYz4X4,rm954o4HkgDL,CHcF5bHLa7jn,toys,16.89,32.34,125,16,12,13
p3XKrEtXvxmg,hAZ8cNEXBjmo,3KuTukGXgD7C,computers_accessories,11.53,6.38,1700,35,18,34
6MUUzAZVMCmz,bNRhYb87HhYt,CnXSfHVMhUjU,toys,337,6.08,625,21,13,13
xoDIrbmkg4X4,GiRPLuxxHzfw,eVS6MuExSoto,toys,2130,16.59,700,60,11,11
RE0QALuvUmwZ,YEFwXkfFYWX5,PYNH4MOEQaXt,toys,223.87,58.07,900,40,20,40
S0wtfSBBzD99,vyV809NwZbEB,Ek6ADNUZ7ej9,toys,143.88,37.4,100,20,15,15
1ZWe8TxihYGX,FjnVi9dxzqQ4,tzcJQVM5ttUQ,toys,266.55,6.87,375,23,18,23
ZAjegzktna9l,OcDhKrc1KXWu,q9r4WZ0jN1Tr,toys,78.5,32.79,500,16,11,12
ci6JHbbvyxgp,wbvssmR36Rmh,jUUYzsfti2iR,toys,218.2,25.87,200,16,10,11
rsuEZsdrwIDZ,1ZBHDvlyL6yQ,qMSMJjxggK58,cool_stuff,125.46,22.18,1650,23,68,25
54zgdVTZZBAe,tEG30mAlydRk,MvBLo1GhlfWv,sports_leisure,139.79,45.27,400,17,35,18
KNJw3GBG962B,opWoTU2BWbGr,RlOHlMxGbwXj,toys,125.46,36.92,7800,16,105,30
YaZXRfFQPpGg,dW6bwF1msrmZ,c1Dw1Rwr2Qdd,toys,100,11.36,1150,35,25,25
A4l9Z7jdn4Cd,yHfh6JINwPTN,yGbPyLPc8PmT,toys,1899,47.55,200,16,2,20
gDPhsXs4saWB,KgM2jmlkkymm,0G3Q4xIWFhMg,toys,105.25,40.4,5300,30,24,38
3f4J919mLapS,ore29AiyL5wp,CtMK6S22nUfY,toys,161,32.95,500,50,20,50
Tj76iSQ9lG7q,J27AFI5zqS5X,On7VyJbjT6UV,toys,849,22.46,11350,50,30,40
XWAktYeIeNon,XAgc2QccJehU,X6sOuk28jDFW,housewares,28.8,61.32,350,33,4,20
2ZaFjdqQ2RGI,iBlIaSSYC2Dx,ENekhljjhevR,toys,56.89,5.24,4750,56,11,32
Mo1UzQc57LtL,smAsM5l7gSXP,Uhxp4jLBVzJq,toys,102.48,75.35,1225,35,15,38
YoOOkLoPu6No,Ify5Fx1BI4VW,fKNESjLeQi3a,home_appliances,579,30.66,147,22,15,22
ntaFI2L0PCIm,IdNW3TEDg5mG,9fFFM6RBxCkT,toys,18,36.96,2850,30,30,30
KSU8T2ISeyMA,SeW2lg8f8CMx,56DLys9ECuwq,toys,161,32.34,100,20,20,20
mxL7R81hhVg6,VE1XRfifT9hb,oqejBC0typqo,luggage_accessories,198.5,64.41,450,24,47,34
KjidXU57Uza4,ZqaNzeImrkp4,v7C619QzbXVy,bed_bath_table,72.4,25.47,1600,40,20,20
As3tEjqdO6pd,Y9w8kPCIoz7W,p5XD2Qh1ZGwx,toys,101.75,15.22,500,20,12,12
ZN5yp1gNbt28,tHa90Bwd7K6b,yGbPyLPc8PmT,watches_gifts,1899,32.34,200,16,2,11
j1AuXJ13XeXM,PyabI9czbXv6,h4lcTgJTuj7f,toys,167,47.55,125,18,7,15
EvI9XU0zzfcI,JsYGFMw5M4p5,afDjK0KR8kr6,toys,358.99,10.35,4550,56,11,32
B7nJprySaLlh,HZcBOV3qy8OZ,PajbyLRnTzGg,toys,113.49,19.5,4250,50,14,70
eWo3s745vKU7,nzlnCUyJ4U55,aXcw1oKsuGGH,toys,729.99,38.66,700,43,16,27
wpSdJuyowwHq,7CZ2WNugkrR3,l1pYW6GBnPMr,toys,779.9,32.34,250,17,4,12
X9cdPIHj149Y,wXXvqfExEiTj,3jwvL6ihC45G,toys,24.1,30.66,50,16,5,11
f7SXmn63aNG3,zshJhzyjUYvc,4cJY064rRFhL,toys,137.88,67.41,169,16,10,12
0rzMhv0hg1Tg,yb7e64jonVbm,f1meE3qwKaKi,sports_leisure,820.05,47.55,275,25,15,19
MBNDx81hX5Jh,0vbEvli2JYJu,RKad98cTxhSb,toys,311.95,48.47,1383,50,10,40
j9UPbDFDqD8D,HOmP1uDiX01O,K0qPVGdA91KO,toys,620.1,82.09,12250,45,35,45
61SuHYboXq8Q,sCONCvmO1cEY,0Mzbc3aACMOQ,computers_accessories,676.97,37.52,6550,20,20,20
ReapBmtxMUQU,1Shu25hw8jmU,eOhcPgdVKUYw,sports_leisure,266.55,30.66,150,16,16,11
1QFQncmfJbj5,SYad0rpGaiY5,X5fhqRmuvQ9Z,toys,568,2.93,300,17,11,13
6ub7SovA5g5A,sB3mH3n4QEcI,hmS6KkvxMbyF,toys,109.6,37.81,1300,50,9,41
6rpfAfOwSS8t,l9bjpuvH508U,s9PULoMk80qE,toys,849.5,15.33,4400,20,20,20
1DhWG9Qhs5Cc,RTeC7BhN9C5x,TONxC5aLQqev,toys,17.5,409.68,7400,100,10,16
7WH9sFZJy9Ag,k1G4RHt3R7Nk,K0qPVGdA91KO,toys,1589,6.08,950,20,35,20
eyCZMGI03fnT,IGmdVG4DThBH,1B2xMd2eH2aU,toys,799,25.69,945,25,14,33
IrBzOaI4zqWp,WgBgXcIsrsm0,qI9UblMbsm1o,toys,167.68,0.08,18050,75,20,50
HByYwFatdm5n,PWE5auVL7pwl,h4lcTgJTuj7f,toys,134.57,47.55,150,16,6,14
hzRA2mLPC3Cs,lctzzYPrOOYX,HQ4j3Fr6B61e,toys,60.09,40.01,5417,47,44,44
3r0TOv5RdukF,HhAtKukEU7VT,UOGIrJtSldvd,toys,161,18.4,1867,36,6,36
Ciy5nDkI15iT,ULlopeM6z9gn,s9PULoMk80qE,sports_leisure,10.35,56.04,6150,20,20,20
mIEzzi4dYFJp,ZWyg4uNWPHjJ,yGbPyLPc8PmT,toys,2899,31.8,250,16,2,11
H8aF3l8cVv4N,dl1jG0TokL2e,FyGe20sU2FpT,toys,227.17,55.95,1834,32,26,35
8drP42l8XFKt,8IhgV2nH9kXE,HaUIinFOemaU,health_beauty,17.95,33.25,700,25,12,19
HFFOXAdJKNaw,GtH4Yyd2j7Et,IHL7YQnnU4LS,toys,28.7,47.55,150,16,16,16
c4gRJd5ZGnOj,Q5mkv9vcRuak,GU1IRg0p4O0N,garden_tools,729.99,20.9,400,16,7,16
p43dlI4WZiaY,bw7R2cl96E5V,ygJs6VPSMZTk,toys,598.8,49.93,3450,43,18,22
hi7aWDKKb3rK,Vsfpcndyb3Ai,SixfIXbZXuJK,books_imported,107.6,83.09,1000,33,6,22
5uzvF2LxM2Ub,BoO1Y6vXLikN,IHL7YQnnU4LS,toys,820,164.98,200,16,16,16
TCPASxlQIBle,QS7z66jCgWT2,JcRdnPnWEDp7,toys,349.9,31.33,1400,25,32,25
sHUuv6YglqjU,K9MBimCFjz1m,6S5BD1ybM0k0,toys,509.99,32.34,200,16,10,11
OIrrWQnMx6Hq,HHI7Kz5QRF8I,wzHv2IUDc1Lh,toys,329.22,34.33,10000,40,34,44
tikFKRGVTv2a,31Es2sOn3OL6,AvTLykupHOIB,toys,276.9,47.55,400,40,4,30
EarWjbMo5V9T,9BmP7FeNpXMo,yGbPyLPc8PmT,watches_gifts,223.51,51.63,250,16,2,11
0pepN8Yb29hJ,6lsIKONjvlrc,UOGIrJtSldvd,toys,161,38.66,575,16,18,12
G6M82WcjMWD4,JMOxS1uVUPfs,NPzG9GmZi6FT,toys,389.89,37.91,283,19,12,14
237NU9AcdrWq,cokWXhk7LWr0,WQVVoikIawHa,toys,125.46,25.87,2300,40,12,45
L8evbAW6VBeW,609QfYQ4LrnT,RKad98cTxhSb,toys,180.5,18.88,2325,43,10,33
ofi5jxDMtqpc,gIjh99BXHASE,d3UkhSmgUAO1,bed_bath_table,56.89,6.08,603,28,7,25
YCZ7mEPoJ7wf,di3w21Xj7NxC,7mIEWMZn0m8g,toys,142.2,61.32,200,19,19,19
